michelin_3356+tripadvisor_22515,0.5
michelin_1088+tripadvisor_80333+tripadvisor_75181+tripadvisor_75378+tripadvisor_72035+tripadvisor_72335+tripadvisor_80401,0.5
tripadvisor_52858+tripadvisor_58694+michelin_5144+tripadvisor_53742,0.5
tripadvisor_87200+michelin_5705+tripadvisor_87169,0.5
michelin_5711+tripadvisor_88988,0.5
michelin_774+tripadvisor_99,0.5
michelin_153+tripadvisor_91920,0.5
tripadvisor_331+tripadvisor_255+tripadvisor_71+tripadvisor_150+tripadvisor_670+tripadvisor_1139+tripadvisor_2534+tripadvisor_779+tripadvisor_459+tripadvisor_1023+tripadvisor_2366+tripadvisor_85+tripadvisor_79+tripadvisor_147+michelin_175+tripadvisor_799+tripadvisor_666,0.5
tripadvisor_94111+michelin_360+tripadvisor_97112,0.5
michelin_1102+michelin_3820+tripadvisor_78931,0.5
tripadvisor_71600+tripadvisor_71518+michelin_1407,0.5
tripadvisor_56367+michelin_5148,0.5
tripadvisor_22567+michelin_146,0.5
tripadvisor_70346+michelin_1092,0.5
tripadvisor_696+michelin_3537,0.5
michelin_1498+tripadvisor_79658,0.5
tripadvisor_74629+michelin_3858,0.5
michelin_4211+tripadvisor_73048,0.5
michelin_1098+tripadvisor_70640,0.5
tripadvisor_72480+michelin_4154,0.5
michelin_1131+tripadvisor_71065,0.5
michelin_1144+tripadvisor_50396,0.5
michelin_3364+tripadvisor_24066,0.5
tripadvisor_2162+tripadvisor_29+tripadvisor_2380+tripadvisor_388+michelin_832+tripadvisor_1677+tripadvisor_2710+tripadvisor_129+tripadvisor_1752+tripadvisor_21+tripadvisor_2362+tripadvisor_2890,0.5
michelin_4026+tripadvisor_50789,0.5
tripadvisor_91833+michelin_703,0.5
michelin_2736+tripadvisor_63398,0.5
tripadvisor_77908+tripadvisor_72694+michelin_220,0.5
tripadvisor_18372+michelin_197,0.5
tripadvisor_3051+michelin_5727,0.5
michelin_2268+tripadvisor_53269,0.5
michelin_255+tripadvisor_50387,0.5
tripadvisor_50371+michelin_242,0.5
michelin_686+tripadvisor_22512,0.5
tripadvisor_91837+michelin_3361,0.5
michelin_3885+tripadvisor_72786,0.5
michelin_7+tripadvisor_92050,0.5
tripadvisor_69940+tripadvisor_74167+tripadvisor_77803+michelin_1072,0.5
tripadvisor_80860+michelin_1496+tripadvisor_70191+tripadvisor_71221,0.5
tripadvisor_55132+tripadvisor_56639+michelin_2272+tripadvisor_53038,0.5
michelin_17+tripadvisor_70301,0.5
tripadvisor_94919+michelin_1979,0.5
michelin_3433+tripadvisor_926,0.5
michelin_235+tripadvisor_70238,0.5
michelin_5712+tripadvisor_87956,0.5
michelin_2124+tripadvisor_33729,0.5
michelin_1066+tripadvisor_70346+michelin_1092+tripadvisor_70300,0.5
tripadvisor_70031+michelin_15,0.5
tripadvisor_70216+michelin_1103,0.5
tripadvisor_73130+michelin_3845,0.5
michelin_2813+tripadvisor_82457,0.5
tripadvisor_70337+michelin_3839,0.5
tripadvisor_70261+michelin_1053,0.5
tripadvisor_70898+michelin_1069+tripadvisor_70390,0.5
tripadvisor_77419+tripadvisor_70450+michelin_3890,0.5
tripadvisor_5+tripadvisor_341+tripadvisor_2788+tripadvisor_1610+tripadvisor_1279+tripadvisor_192+tripadvisor_1860+tripadvisor_96+tripadvisor_1780+michelin_828+tripadvisor_204,0.5
michelin_3837+tripadvisor_69977,0.5
michelin_18+tripadvisor_69929,0.5
tripadvisor_71326+tripadvisor_80582+tripadvisor_76840+michelin_1083+tripadvisor_76612,0.5
tripadvisor_70328+michelin_4187,0.5
michelin_1036+tripadvisor_71958,0.5
michelin_1422+tripadvisor_69937,0.5
tripadvisor_57566+tripadvisor_58316+michelin_5141+tripadvisor_53458,0.5
tripadvisor_96800+tripadvisor_94259+michelin_4674+tripadvisor_95774+michelin_361,0.5
tripadvisor_52768+michelin_414,0.5
michelin_5685+tripadvisor_60937,0.5
michelin_2266+tripadvisor_55392+tripadvisor_60079+tripadvisor_59403,0.5
tripadvisor_71260+michelin_1052,0.5
michelin_4214+tripadvisor_76203,0.5
tripadvisor_18959+michelin_3649,0.5
tripadvisor_2742+michelin_182,0.5
tripadvisor_79574+tripadvisor_74084+tripadvisor_81134+tripadvisor_80023+tripadvisor_73172+tripadvisor_75251+tripadvisor_78341+tripadvisor_79050+tripadvisor_70938+tripadvisor_70719+tripadvisor_81417+tripadvisor_80867+tripadvisor_81799+tripadvisor_81973+tripadvisor_71413+tripadvisor_69941+tripadvisor_77936+tripadvisor_72925+tripadvisor_74508+tripadvisor_70529+tripadvisor_76983+tripadvisor_76323+tripadvisor_72541+tripadvisor_72465+tripadvisor_74149+tripadvisor_71576+tripadvisor_77186+tripadvisor_79465+tripadvisor_79687+tripadvisor_77563+michelin_1081+tripadvisor_80557+tripadvisor_70039+tripadvisor_71402+tripadvisor_71845+tripadvisor_77608+tripadvisor_70858+tripadvisor_71749+tripadvisor_77789+tripadvisor_76479+tripadvisor_75543+tripadvisor_70196+tripadvisor_74298+tripadvisor_73484+tripadvisor_70375+tripadvisor_75921+tripadvisor_71246,0.5212765957446809
tripadvisor_77908+tripadvisor_81242+tripadvisor_73454+tripadvisor_71342+tripadvisor_72694+michelin_20+tripadvisor_78874+michelin_220+tripadvisor_71376+tripadvisor_69931,0.6
tripadvisor_78277+tripadvisor_78025+tripadvisor_81386+tripadvisor_82022+tripadvisor_82196+tripadvisor_77363+tripadvisor_72481+tripadvisor_80679+michelin_1068+tripadvisor_77932+tripadvisor_72992+tripadvisor_78357+tripadvisor_74436+tripadvisor_78842+tripadvisor_79118,0.6
tripadvisor_95601+michelin_4676+tripadvisor_95666+tripadvisor_96535+tripadvisor_96304+tripadvisor_94367+tripadvisor_94155+tripadvisor_96550+tripadvisor_94603+tripadvisor_94988,0.6
tripadvisor_71358+michelin_3860+tripadvisor_76913+tripadvisor_76386+tripadvisor_80705+tripadvisor_70490+tripadvisor_79056+tripadvisor_73358+tripadvisor_76569,0.6111111111111112
tripadvisor_56264+tripadvisor_52858+tripadvisor_52995+tripadvisor_58694+tripadvisor_54324+michelin_5144+tripadvisor_53742+michelin_5143+tripadvisor_54268,0.6111111111111112
tripadvisor_54178+tripadvisor_52838+tripadvisor_57334+tripadvisor_54880+tripadvisor_59481+michelin_5152+tripadvisor_54316+tripadvisor_54742,0.625
michelin_3883+tripadvisor_71128+tripadvisor_76737+tripadvisor_75669+tripadvisor_77515+michelin_4153,0.6666666666666666
tripadvisor_80166+tripadvisor_70019+tripadvisor_70405+tripadvisor_73699+michelin_1050+tripadvisor_72864,0.6666666666666666
michelin_3954+tripadvisor_50636+tripadvisor_50417+michelin_3936+tripadvisor_50494+tripadvisor_51980,0.6666666666666666
tripadvisor_59459+michelin_2269+tripadvisor_53094+tripadvisor_59806+tripadvisor_54329+tripadvisor_57615+tripadvisor_56899+tripadvisor_53499,0.6875
michelin_222+tripadvisor_76836+tripadvisor_70170+tripadvisor_81805+tripadvisor_73146,0.7
tripadvisor_73239+michelin_4212+tripadvisor_70879+tripadvisor_72343+tripadvisor_74156,0.7
tripadvisor_77783+tripadvisor_70922+tripadvisor_74570+michelin_3826+tripadvisor_72908,0.7
tripadvisor_498+tripadvisor_316+tripadvisor_2156+tripadvisor_2145+michelin_3451,0.7
tripadvisor_73060+tripadvisor_71524+michelin_3836+tripadvisor_78449+tripadvisor_70791+tripadvisor_71242+tripadvisor_70036,0.7142857142857143
tripadvisor_78960+michelin_1425+tripadvisor_70273+tripadvisor_70584,0.75
tripadvisor_73073+tripadvisor_74640+michelin_1490+tripadvisor_80951,0.75
tripadvisor_69994+tripadvisor_78152+tripadvisor_82195+michelin_4171,0.75
tripadvisor_79136+tripadvisor_70193+tripadvisor_74001+michelin_1519,0.75
tripadvisor_70116+tripadvisor_76475+tripadvisor_75636+michelin_4196,0.75
tripadvisor_80751+tripadvisor_77591+tripadvisor_80375+michelin_1419,0.75
tripadvisor_70786+michelin_1474+tripadvisor_70093+tripadvisor_71830,0.75
michelin_1054+tripadvisor_75583+tripadvisor_74143+tripadvisor_73149+tripadvisor_69954,0.8
michelin_1055+tripadvisor_81792+tripadvisor_71527+tripadvisor_71141+tripadvisor_70169,0.8
tripadvisor_78056+michelin_1423+tripadvisor_69938,0.8333333333333333
michelin_1038+tripadvisor_80845+tripadvisor_70356,0.8333333333333333
tripadvisor_95223+michelin_1977+tripadvisor_94107,0.8333333333333333
michelin_3369+tripadvisor_92609+tripadvisor_91832,0.8333333333333333
michelin_3850+tripadvisor_71140+tripadvisor_70840,0.8333333333333333
tripadvisor_75011+tripadvisor_71067+michelin_1097,0.8333333333333333
michelin_1046+tripadvisor_75390+tripadvisor_77220,0.8333333333333333
michelin_1045+michelin_3825+tripadvisor_70355,0.8333333333333333
tripadvisor_92443+michelin_713+tripadvisor_91869,0.8333333333333333
michelin_1232+tripadvisor_51525+tripadvisor_50397,0.8333333333333333
michelin_1101+tripadvisor_70255+tripadvisor_70378,0.8333333333333333
michelin_4123+tripadvisor_52131+tripadvisor_50446,0.8333333333333333
michelin_1521+tripadvisor_79611+tripadvisor_72356,0.8333333333333333
michelin_5686+tripadvisor_60996+tripadvisor_61786,0.8333333333333333
michelin_1110+tripadvisor_70417+tripadvisor_77670,0.8333333333333333
michelin_1412+tripadvisor_70200+tripadvisor_81038,0.8333333333333333
tripadvisor_343+michelin_798+tripadvisor_1371,0.8333333333333333
tripadvisor_81749+michelin_1469+tripadvisor_70230,0.8333333333333333
tripadvisor_71473+tripadvisor_76009+michelin_1064,0.8333333333333333
tripadvisor_86791+michelin_111+tripadvisor_87901,0.8333333333333333
tripadvisor_52340+tripadvisor_50444+michelin_1295,0.8333333333333333
michelin_1067+tripadvisor_70062+tripadvisor_69988,0.8333333333333333
tripadvisor_70215+tripadvisor_76687+michelin_3838,0.8333333333333333
michelin_5687+tripadvisor_60834+tripadvisor_65408,0.8333333333333333
tripadvisor_76580+michelin_1049+tripadvisor_70000,0.8333333333333333
michelin_4169+tripadvisor_71083+tripadvisor_81788,0.8333333333333333
tripadvisor_72448+michelin_3830+tripadvisor_70472,0.8333333333333333
tripadvisor_71426+michelin_4165+tripadvisor_78731,0.8333333333333333
tripadvisor_94257+michelin_4670,1.0
tripadvisor_71082+michelin_1482,1.0
tripadvisor_95122+michelin_4671,1.0
michelin_5730+tripadvisor_82425,1.0
michelin_796+tripadvisor_3,1.0
michelin_4675+tripadvisor_94097,1.0
tripadvisor_33591+michelin_4946,1.0
michelin_63+tripadvisor_94353,1.0
michelin_229+tripadvisor_70318,1.0
tripadvisor_94258+michelin_363,1.0
michelin_4536+tripadvisor_66237,1.0
tripadvisor_70634+michelin_3835,1.0
michelin_5728+tripadvisor_2939,1.0
michelin_1727+tripadvisor_66106,1.0
michelin_757+tripadvisor_262,1.0
tripadvisor_70111+michelin_1074,1.0
michelin_1057+tripadvisor_75611,1.0
michelin_1077+tripadvisor_70349,1.0
tripadvisor_60777+michelin_2735,1.0
michelin_2808+tripadvisor_2991,1.0
michelin_922+tripadvisor_17720,1.0
tripadvisor_94256+michelin_1974,1.0
michelin_1059+tripadvisor_70293,1.0
tripadvisor_70908+michelin_4230,1.0
michelin_827+tripadvisor_51,1.0
tripadvisor_30109+michelin_672,1.0
michelin_2773+tripadvisor_86933,1.0
michelin_4184+tripadvisor_50780,1.0
michelin_1021+tripadvisor_50515,1.0
tripadvisor_76819+michelin_4221,1.0
michelin_5146+tripadvisor_53597,1.0
michelin_2122+tripadvisor_32376,1.0
tripadvisor_2948+michelin_517,1.0
michelin_1060+tripadvisor_69986,1.0
tripadvisor_50402+michelin_3948,1.0
michelin_2779+tripadvisor_86898,1.0
michelin_2276+tripadvisor_53747,1.0
michelin_1253+tripadvisor_50617,1.0
michelin_5140+tripadvisor_52877,1.0
tripadvisor_94242+michelin_1976,1.0
michelin_3840+tripadvisor_79135+tripadvisor_75168+tripadvisor_70433,1.0
michelin_2766+tripadvisor_86878,1.0
tripadvisor_22596+michelin_152,1.0
michelin_1065+tripadvisor_73849,1.0
michelin_4944+tripadvisor_32601,1.0
michelin_25+tripadvisor_69943,1.0
michelin_1476+tripadvisor_70124,1.0
tripadvisor_60738+michelin_509,1.0
tripadvisor_86934+michelin_5703,1.0
michelin_1442+tripadvisor_70474,1.0
michelin_82+tripadvisor_52766,1.0
michelin_3107+tripadvisor_20275,1.0
tripadvisor_70326+michelin_1063,1.0
michelin_1475+tripadvisor_71555,1.0
michelin_1278+tripadvisor_50384,1.0
michelin_3368+tripadvisor_22761,1.0
tripadvisor_30067+michelin_3357,1.0
michelin_3371+tripadvisor_91953,1.0
tripadvisor_22479+michelin_3374,1.0
michelin_5688+tripadvisor_61708,1.0
tripadvisor_52749+michelin_417,1.0
tripadvisor_60805+michelin_2737,1.0
tripadvisor_123+michelin_3522,1.0
michelin_2265+tripadvisor_52946,1.0
tripadvisor_60709+michelin_2734,1.0
michelin_3529+tripadvisor_338,1.0
tripadvisor_3006+michelin_2811,1.0
michelin_679+tripadvisor_22607,1.0
tripadvisor_90114+michelin_5708,1.0
michelin_3267+tripadvisor_70412,1.0
michelin_2740+tripadvisor_61018,1.0
michelin_6+tripadvisor_22475,1.0
michelin_3861+tripadvisor_72254,1.0
michelin_674+tripadvisor_22482,1.0
tripadvisor_66396+michelin_1563,1.0
michelin_3832+tripadvisor_70014,1.0
tripadvisor_70082+michelin_1409,1.0
tripadvisor_60712+michelin_2742,1.0
michelin_1455+tripadvisor_72444,1.0
michelin_3355+tripadvisor_22521,1.0
michelin_2771+tripadvisor_87365,1.0
tripadvisor_70735+michelin_1096,1.0
michelin_1079+tripadvisor_69927,1.0
tripadvisor_50381+michelin_284,1.0
tripadvisor_22483+michelin_681,1.0
michelin_2264+tripadvisor_55846+tripadvisor_60311,1.0
michelin_935+tripadvisor_17586,1.0
michelin_2115+tripadvisor_68655,1.0
michelin_333+tripadvisor_66140,1.0
michelin_3103+tripadvisor_20294,1.0
michelin_1612+tripadvisor_68305,1.0
michelin_1071+tripadvisor_70694,1.0
tripadvisor_70857+michelin_1512,1.0
tripadvisor_233+michelin_3526,1.0
tripadvisor_450+michelin_3470,1.0
michelin_2774+tripadvisor_86977,1.0
michelin_415+tripadvisor_53481,1.0
tripadvisor_94199+michelin_362,1.0
michelin_3827+tripadvisor_71675,1.0
tripadvisor_32220+michelin_396,1.0
michelin_2775+tripadvisor_88820+tripadvisor_89822+tripadvisor_88359,1.0
tripadvisor_70423+michelin_223,1.0
michelin_1058+tripadvisor_72331,1.0
tripadvisor_357+michelin_3471,1.0
michelin_4149+tripadvisor_70386,1.0
michelin_5689+tripadvisor_60726,1.0
michelin_1772+tripadvisor_66432,1.0
michelin_238+tripadvisor_80072,1.0
michelin_3662+tripadvisor_17588,1.0
michelin_1731+tripadvisor_66082,1.0
michelin_1039+tripadvisor_70165,1.0
tripadvisor_70239+michelin_3829,1.0
tripadvisor_88608+michelin_5706,1.0
michelin_155+tripadvisor_91862,1.0
tripadvisor_50445+michelin_1360,1.0
tripadvisor_53661+michelin_5150,1.0
michelin_1447+tripadvisor_70153,1.0
michelin_41+tripadvisor_70911,1.0
michelin_150+tripadvisor_91854,1.0
tripadvisor_22469+michelin_5,1.0
tripadvisor_88211+michelin_514,1.0
michelin_1128+tripadvisor_71366,1.0
michelin_3831+tripadvisor_70001+tripadvisor_77349,1.0
michelin_710+tripadvisor_91975,1.0
michelin_225+tripadvisor_69960,1.0
tripadvisor_66542+michelin_1748,1.0
tripadvisor_20268+michelin_3106,1.0
tripadvisor_66061+michelin_320,1.0
michelin_673+tripadvisor_22530,1.0
tripadvisor_60983+michelin_2738,1.0
tripadvisor_66152+michelin_4253,1.0
tripadvisor_30258+michelin_690,1.0
michelin_3864+tripadvisor_70371,1.0
michelin_3358+tripadvisor_91913,1.0
tripadvisor_73602+michelin_3828,1.0
tripadvisor_50418+michelin_4236,1.0
tripadvisor_17483+michelin_3654,1.0
michelin_754+tripadvisor_251,1.0
tripadvisor_70298+michelin_1075,1.0
michelin_1320+tripadvisor_50453,1.0
michelin_4024+tripadvisor_50531,1.0
tripadvisor_52844+michelin_5154,1.0
tripadvisor_72413+michelin_1041,1.0
michelin_3823+tripadvisor_73155,1.0
